          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.27376E+00  0.11382E+03    0.24000E+00  0.13323E-16 -0.24000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.61066E+02  0.79950E+01 -0.69061E+02 -0.55396E-01  0.56462E+00 -0.60856E+01      298.00
  0.28519E+00  0.11388E+03    0.25000E+00  0.13878E-16 -0.25000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.61117E+02  0.79867E+01 -0.69104E+02 -0.48598E-01  0.57108E+00 -0.59655E+01      298.00
  0.29663E+00  0.11395E+03    0.26000E+00  0.14433E-16 -0.26000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.61160E+02  0.80042E+01 -0.69164E+02 -0.26202E-01  0.57596E+00 -0.57797E+01      298.00
  0.30806E+00  0.11402E+03    0.27000E+00  0.14988E-16 -0.27000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.61201E+02  0.80194E+01 -0.69220E+02 -0.27876E-01  0.58582E+00 -0.56861E+01      298.00
  0.31950E+00  0.11409E+03    0.28000E+00  0.15543E-16 -0.28000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.61248E+02  0.80308E+01 -0.69278E+02 -0.29895E-01  0.59575E+00 -0.55544E+01      298.00
  0.33094E+00  0.11415E+03    0.29000E+00  0.16098E-16 -0.29000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.61303E+02  0.80115E+01 -0.69314E+02 -0.21084E-01  0.59972E+00 -0.54373E+01      298.00
  0.34239E+00  0.11421E+03    0.30000E+00  0.16653E-16 -0.30000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.61346E+02  0.80202E+01 -0.69366E+02  0.39154E-02  0.60119E+00 -0.52865E+01      298.00
  0.35383E+00  0.11429E+03    0.31000E+00  0.17208E-16 -0.31000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.61369E+02  0.80783E+01 -0.69447E+02 -0.88492E-02  0.61760E+00 -0.51370E+01      298.00
  0.36528E+00  0.11431E+03    0.32000E+00  0.17764E-16 -0.32000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.61392E+02  0.80817E+01 -0.69474E+02  0.19739E-01  0.61729E+00 -0.49784E+01      298.00
  0.37673E+00  0.11441E+03    0.33000E+00  0.18319E-16 -0.33000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.61432E+02  0.81333E+01 -0.69565E+02  0.56450E-02  0.63286E+00 -0.48400E+01      298.00
  0.38817E+00  0.11448E+03    0.34000E+00  0.18874E-16 -0.34000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.61485E+02  0.81242E+01 -0.69610E+02  0.15287E-01  0.63642E+00 -0.47206E+01      298.00
  0.39963E+00  0.11454E+03    0.35000E+00  0.19429E-16 -0.35000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.61512E+02  0.81511E+01 -0.69663E+02  0.35048E-01  0.63978E+00 -0.45804E+01      298.00
  0.41108E+00  0.11462E+03    0.36000E+00  0.19984E-16 -0.36000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.61533E+02  0.82120E+01 -0.69745E+02  0.28685E-01  0.65287E+00 -0.44145E+01      298.00
  0.42253E+00  0.11468E+03    0.37000E+00  0.20539E-16 -0.37000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.61569E+02  0.82311E+01 -0.69800E+02  0.37770E-01  0.65792E+00 -0.42819E+01      298.00
  0.43399E+00  0.11473E+03    0.38000E+00  0.21094E-16 -0.38000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.61556E+02  0.83212E+01 -0.69877E+02  0.38406E-01  0.66802E+00 -0.40635E+01      298.00
  0.44544E+00  0.11477E+03    0.39000E+00  0.21649E-16 -0.39000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.61568E+02  0.83588E+01 -0.69927E+02  0.47897E-01  0.67346E+00 -0.39182E+01      298.00
  0.45690E+00  0.11483E+03    0.40000E+00  0.22204E-16 -0.40000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.61581E+02  0.84110E+01 -0.69992E+02  0.55166E-01  0.68078E+00 -0.37709E+01      298.00
  0.46836E+00  0.11490E+03    0.41000E+00  0.22760E-16 -0.41000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.61598E+02  0.84605E+01 -0.70058E+02  0.62664E-01  0.68724E+00 -0.36314E+01      298.00
  0.47982E+00  0.11497E+03    0.42000E+00  0.23315E-16 -0.42000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.61614E+02  0.85100E+01 -0.70124E+02  0.70117E-01  0.69339E+00 -0.34961E+01      298.00
  0.49127E+00  0.11503E+03    0.43000E+00  0.23870E-16 -0.43000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.61628E+02  0.85615E+01 -0.70190E+02  0.77548E-01  0.69934E+00 -0.33635E+01      298.00
  0.50273E+00  0.11510E+03    0.44000E+00  0.24425E-16 -0.44000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.61640E+02  0.86155E+01 -0.70255E+02  0.84949E-01  0.70514E+00 -0.32333E+01      298.00
  0.51419E+00  0.11516E+03    0.45000E+00  0.24980E-16 -0.45000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.61649E+02  0.86719E+01 -0.70321E+02  0.92314E-01  0.71079E+00 -0.31058E+01      298.00
  0.52565E+00  0.11522E+03    0.46000E+00  0.25535E-16 -0.46000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.61655E+02  0.87308E+01 -0.70386E+02  0.99638E-01  0.71627E+00 -0.29813E+01      298.00
  0.53711E+00  0.11528E+03    0.47000E+00  0.26090E-16 -0.47000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.61660E+02  0.87918E+01 -0.70451E+02  0.10692E+00  0.72157E+00 -0.28601E+01      298.00
  0.54857E+00  0.11534E+03    0.48000E+00  0.26645E-16 -0.48000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.61661E+02  0.88549E+01 -0.70516E+02  0.11414E+00  0.72668E+00 -0.27424E+01      298.00
  0.56003E+00  0.11540E+03    0.49000E+00  0.27200E-16 -0.49000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.61661E+02  0.89199E+01 -0.70581E+02  0.12131E+00  0.73160E+00 -0.26285E+01      298.00
  0.57149E+00  0.11541E+03    0.50000E+00  0.27756E-16 -0.50000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.61603E+02  0.90345E+01 -0.70637E+02  0.15466E+00  0.73862E+00 -0.24968E+01      298.00
